Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
1928,Amsterdam,Aquatics,Diving,"GALITZEN, Michael Riley",USA,Men,10M Platform,Bronze
1928,Amsterdam,Aquatics,Diving,"DESJARDINS, Ulise Joseph ""Peter""",USA,Men,10M Platform,Gold
1928,Amsterdam,Aquatics,Diving,"SIMAIKA, Farid",EGY,Men,10M Platform,Silver
1928,Amsterdam,Aquatics,Diving,"SJÖQVIST, Laura",SWE,Women,10M Platform,Bronze
1928,Amsterdam,Aquatics,Diving,"BECKER-PINKSTON, Elizabeth",USA,Women,10M Platform,Gold
1928,Amsterdam,Aquatics,Diving,"COLEMAN, Georgia V.",USA,Women,10M Platform,Silver
1928,Amsterdam,Aquatics,Diving,"SIMAIKA, Farid",EGY,Men,3M Springboard,Bronze
1928,Amsterdam,Aquatics,Diving,"DESJARDINS, Ulise Joseph ""Peter""",USA,Men,3M Springboard,Gold
1928,Amsterdam,Aquatics,Diving,"GALITZEN, Michael Riley",USA,Men,3M Springboard,Silver
1928,Amsterdam,Aquatics,Diving,"COLEMAN, Georgia V.",USA,Women,3M Springboard,Bronze
1928,Amsterdam,Aquatics,Diving,"MEANY, Helen",USA,Women,3M Springboard,Gold
1928,Amsterdam,Aquatics,Diving,"POYNTON-HILL, Dorothy",USA,Women,3M Springboard,Silver
1928,Amsterdam,Aquatics,Swimming,"WYATT, Paul",USA,Men,100M Backstroke,Bronze
1928,Amsterdam,Aquatics,Swimming,"KOJAC, George Harold",USA,Men,100M Backstroke,Gold
1928,Amsterdam,Aquatics,Swimming,"LAUFER, Walter",USA,Men,100M Backstroke,Silver
1928,Amsterdam,Aquatics,Swimming,"COOPER, Margaret Joyce",GBR,Women,100M Backstroke,Bronze
1928,Amsterdam,Aquatics,Swimming,"BRAUN, Maria Johanna",NED,Women,100M Backstroke,Gold
1928,Amsterdam,Aquatics,Swimming,"KING, Ellen Elizabeth",GBR,Women,100M Backstroke,Silver
1928,Amsterdam,Aquatics,Swimming,"TAKAISHI, Katsuo",JPN,Men,100M Freestyle,Bronze
1928,Amsterdam,Aquatics,Swimming,"WEISSMULLER, Johnny",USA,Men,100M Freestyle,Gold
1928,Amsterdam,Aquatics,Swimming,"BARANY, Istvan",HUN,Men,100M Freestyle,Silver
