Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
1988,Seoul,Aquatics,Swimming,"HÖRNER, Silke",GDR,Women,200M Breaststroke,Gold
1988,Seoul,Aquatics,Swimming,"HUANG, Xiao-Min",CHN,Women,200M Breaststroke,Silver
1988,Seoul,Aquatics,Swimming,"MOSSE, Anthony",NZL,Men,200M Butterfly,Bronze
1988,Seoul,Aquatics,Swimming,"GROSS, Michael",FRG,Men,200M Butterfly,Gold
1988,Seoul,Aquatics,Swimming,"NIELSEN, Benny Leo",DEN,Men,200M Butterfly,Silver
1988,Seoul,Aquatics,Swimming,"MEAGHER, Mary T.",USA,Women,200M Butterfly,Bronze
1988,Seoul,Aquatics,Swimming,"NORD, Kathleen",GDR,Women,200M Butterfly,Gold
1988,Seoul,Aquatics,Swimming,"WEIGANG, Birte",GDR,Women,200M Butterfly,Silver
1988,Seoul,Aquatics,Swimming,"BIONDI, Matthew",USA,Men,200M Freestyle,Bronze
1988,Seoul,Aquatics,Swimming,"ARMSTRONG, Duncan John",AUS,Men,200M Freestyle,Gold
1988,Seoul,Aquatics,Swimming,"HOLMERTZ, Anders",SWE,Men,200M Freestyle,Silver
1988,Seoul,Aquatics,Swimming,"STELLMACH, Manuela",GDR,Women,200M Freestyle,Bronze
1988,Seoul,Aquatics,Swimming,"FRIEDRICH, Heike",GDR,Women,200M Freestyle,Gold
1988,Seoul,Aquatics,Swimming,"POLL AHRENS, Silvia",CRC,Women,200M Freestyle,Silver
1988,Seoul,Aquatics,Swimming,"YAROSHCHUK, Vadim",URS,Men,200M Individual Medley,Bronze
1988,Seoul,Aquatics,Swimming,"DARNYI, Tamas",HUN,Men,200M Individual Medley,Gold
1988,Seoul,Aquatics,Swimming,"KUHL, Patrick",GDR,Men,200M Individual Medley,Silver
1988,Seoul,Aquatics,Swimming,"LUNG, Noemi Ildiko",ROU,Women,200M Individual Medley,Bronze
1988,Seoul,Aquatics,Swimming,"HUNGER, Daniela",GDR,Women,200M Individual Medley,Gold
1988,Seoul,Aquatics,Swimming,"DENDEBEROVA, Elena",URS,Women,200M Individual Medley,Silver
1988,Seoul,Aquatics,Swimming,"WOJDAT, Artur",POL,Men,400M Freestyle,Bronze
1988,Seoul,Aquatics,Swimming,"DASSLER, Uwe",GDR,Men,400M Freestyle,Gold
1988,Seoul,Aquatics,Swimming,"ARMSTRONG, Duncan John",AUS,Men,400M Freestyle,Silver
1988,Seoul,Aquatics,Swimming,"MÖHRING, Anke",GDR,Women,400M Freestyle,Bronze
1988,Seoul,Aquatics,Swimming,"EVANS, Janet",USA,Women,400M Freestyle,Gold
1988,Seoul,Aquatics,Swimming,"FRIEDRICH, Heike",GDR,Women,400M Freestyle,Silver
1988,Seoul,Aquatics,Swimming,"BATTISTELLI, Stefano",ITA,Men,400M Individual Medley,Bronze
1988,Seoul,Aquatics,Swimming,"DARNYI, Tamas",HUN,Men,400M Individual Medley,Gold
1988,Seoul,Aquatics,Swimming,"WHARTON, David Lee",USA,Men,400M Individual Medley,Silver
1988,Seoul,Aquatics,Swimming,"HUNGER, Daniela",GDR,Women,400M Individual Medley,Bronze
1988,Seoul,Aquatics,Swimming,"EVANS, Janet",USA,Women,400M Individual Medley,Gold
1988,Seoul,Aquatics,Swimming,"LUNG, Noemi Ildiko",ROU,Women,400M Individual Medley,Silver
1988,Seoul,Aquatics,Swimming,"FLEMMING, Thomas",GDR,Men,4X100M Freestyle Relay,Bronze
1988,Seoul,Aquatics,Swimming,"HINNEBURG, Lars",GDR,Men,4X100M Freestyle Relay,Bronze
1988,Seoul,Aquatics,Swimming,"RICHTER, Dirk",GDR,Men,4X100M Freestyle Relay,Bronze
1988,Seoul,Aquatics,Swimming,"ZESNER, Steffen",GDR,Men,4X100M Freestyle Relay,Bronze
1988,Seoul,Aquatics,Swimming,"BIONDI, Matthew",USA,Men,4X100M Freestyle Relay,Gold
1988,Seoul,Aquatics,Swimming,"DALBEY, Troy",USA,Men,4X100M Freestyle Relay,Gold
1988,Seoul,Aquatics,Swimming,"JACOBS, Christopher Charles",USA,Men,4X100M Freestyle Relay,Gold
1988,Seoul,Aquatics,Swimming,"JAGER, Thomas Michael",USA,Men,4X100M Freestyle Relay,Gold
1988,Seoul,Aquatics,Swimming,"BASHKATOV, Juri",URS,Men,4X100M Freestyle Relay,Silver
1988,Seoul,Aquatics,Swimming,"EVSEEV, Nikolai",URS,Men,4X100M Freestyle Relay,Silver
1988,Seoul,Aquatics,Swimming,"PRIGODA, Guennadi",URS,Men,4X100M Freestyle Relay,Silver
1988,Seoul,Aquatics,Swimming,"TKASHENKO, Vladimir",URS,Men,4X100M Freestyle Relay,Silver
1988,Seoul,Aquatics,Swimming,"KREMER, Mitzi Patricia",USA,Women,4X100M Freestyle Relay,Bronze
1988,Seoul,Aquatics,Swimming,"TORRES, Dara",USA,Women,4X100M Freestyle Relay,Bronze
1988,Seoul,Aquatics,Swimming,"WALKER, Laura Anne",USA,Women,4X100M Freestyle Relay,Bronze
1988,Seoul,Aquatics,Swimming,"WAYTE, Mary Alice",USA,Women,4X100M Freestyle Relay,Bronze
1988,Seoul,Aquatics,Swimming,"HUNGER, Daniela",GDR,Women,4X100M Freestyle Relay,Gold
1988,Seoul,Aquatics,Swimming,"MEISSNER, Katrin",GDR,Women,4X100M Freestyle Relay,Gold
1988,Seoul,Aquatics,Swimming,"OTTO, Kristin",GDR,Women,4X100M Freestyle Relay,Gold
1988,Seoul,Aquatics,Swimming,"STELLMACH, Manuela",GDR,Women,4X100M Freestyle Relay,Gold
1988,Seoul,Aquatics,Swimming,"BRIENESSE, Karin",NED,Women,4X100M Freestyle Relay,Silver
1988,Seoul,Aquatics,Swimming,"MUIS, Marianne",NED,Women,4X100M Freestyle Relay,Silver
1988,Seoul,Aquatics,Swimming,"MUIS, Mildred",NED,Women,4X100M Freestyle Relay,Silver
1988,Seoul,Aquatics,Swimming,"VAN BENTUM, Conny",NED,Women,4X100M Freestyle Relay,Silver
1988,Seoul,Aquatics,Swimming,"POLYANSKI, Igor",URS,Men,4X100M Medley Relay,Bronze
1988,Seoul,Aquatics,Swimming,"PRIGODA, Guennadi",URS,Men,4X100M Medley Relay,Bronze
1988,Seoul,Aquatics,Swimming,"VOLKOV, Dmitri",URS,Men,4X100M Medley Relay,Bronze
1988,Seoul,Aquatics,Swimming,"YAROSHCHUK, Vadim",URS,Men,4X100M Medley Relay,Bronze
1988,Seoul,Aquatics,Swimming,"BERKOFF, David Charles",USA,Men,4X100M Medley Relay,Gold
1988,Seoul,Aquatics,Swimming,"BIONDI, Matthew",USA,Men,4X100M Medley Relay,Gold
1988,Seoul,Aquatics,Swimming,"JACOBS, Christopher Charles",USA,Men,4X100M Medley Relay,Gold
1988,Seoul,Aquatics,Swimming,"SCHROEDER, Richard Alan",USA,Men,4X100M Medley Relay,Gold
1988,Seoul,Aquatics,Swimming,"DAVIS, Victor",CAN,Men,4X100M Medley Relay,Silver
1988,Seoul,Aquatics,Swimming,"GOSS, Donald Alexander",CAN,Men,4X100M Medley Relay,Silver
1988,Seoul,Aquatics,Swimming,"PONTING, Thomas",CAN,Men,4X100M Medley Relay,Silver
1988,Seoul,Aquatics,Swimming,"TEWKSBURY, Mark",CAN,Men,4X100M Medley Relay,Silver
1988,Seoul,Aquatics,Swimming,"HIGSON, Allison Ann",CAN,Women,4X100M Medley Relay,Bronze
1988,Seoul,Aquatics,Swimming,"KERR, Jane",CAN,Women,4X100M Medley Relay,Bronze
1988,Seoul,Aquatics,Swimming,"MELIEN, Lori",CAN,Women,4X100M Medley Relay,Bronze
1988,Seoul,Aquatics,Swimming,"NUGENT, Andrea",CAN,Women,4X100M Medley Relay,Bronze
1988,Seoul,Aquatics,Swimming,"HÖRNER, Silke",GDR,Women,4X100M Medley Relay,Gold
1988,Seoul,Aquatics,Swimming,"MEISSNER, Katrin",GDR,Women,4X100M Medley Relay,Gold
1988,Seoul,Aquatics,Swimming,"OTTO, Kristin",GDR,Women,4X100M Medley Relay,Gold
1988,Seoul,Aquatics,Swimming,"WEIGANG, Birte",GDR,Women,4X100M Medley Relay,Gold
1988,Seoul,Aquatics,Swimming,"BARR, Elizabeth Cynthia",USA,Women,4X100M Medley Relay,Silver
1988,Seoul,Aquatics,Swimming,"JORGENSEN, Janet Simone",USA,Women,4X100M Medley Relay,Silver
1988,Seoul,Aquatics,Swimming,"MCFARLANE, Tracey",USA,Women,4X100M Medley Relay,Silver
1988,Seoul,Aquatics,Swimming,"MEAGHER, Mary T.",USA,Women,4X100M Medley Relay,Silver
1988,Seoul,Aquatics,Swimming,"MITCHELL, Elizabeth",USA,Women,4X100M Medley Relay,Silver
1988,Seoul,Aquatics,Swimming,"TORRES, Dara",USA,Women,4X100M Medley Relay,Silver
1988,Seoul,Aquatics,Swimming,"WAYTE, Mary Alice",USA,Women,4X100M Medley Relay,Silver
1988,Seoul,Aquatics,Swimming,"FAHRNER, Thomas",FRG,Men,4X200M Freestyle Relay,Bronze
1988,Seoul,Aquatics,Swimming,"GROSS, Michael",FRG,Men,4X200M Freestyle Relay,Bronze
1988,Seoul,Aquatics,Swimming,"HENKEL, Rainer",FRG,Men,4X200M Freestyle Relay,Bronze
1988,Seoul,Aquatics,Swimming,"HOCHSTEIN, Erik",FRG,Men,4X200M Freestyle Relay,Bronze
1988,Seoul,Aquatics,Swimming,"BIONDI, Matthew",USA,Men,4X200M Freestyle Relay,Gold
1988,Seoul,Aquatics,Swimming,"CETLINSKI, Matthew J.",USA,Men,4X200M Freestyle Relay,Gold
1988,Seoul,Aquatics,Swimming,"DALBEY, Troy",USA,Men,4X200M Freestyle Relay,Gold
1988,Seoul,Aquatics,Swimming,"GJERTSEN, Douglas S.",USA,Men,4X200M Freestyle Relay,Gold
1988,Seoul,Aquatics,Swimming,"DASSLER, Uwe",GDR,Men,4X200M Freestyle Relay,Silver
1988,Seoul,Aquatics,Swimming,"FLEMMING, Thomas",GDR,Men,4X200M Freestyle Relay,Silver
1988,Seoul,Aquatics,Swimming,"LODZIEWSKI, Sven",GDR,Men,4X200M Freestyle Relay,Silver
1988,Seoul,Aquatics,Swimming,"ZESNER, Steffen",GDR,Men,4X200M Freestyle Relay,Silver
1988,Seoul,Aquatics,Swimming,"PRIGODA, Guennadi",URS,Men,50M Freestyle,Bronze
1988,Seoul,Aquatics,Swimming,"BIONDI, Matthew",USA,Men,50M Freestyle,Gold
1988,Seoul,Aquatics,Swimming,"JAGER, Thomas Michael",USA,Men,50M Freestyle,Silver
1988,Seoul,Aquatics,Swimming,"MEISSNER, Katrin",GDR,Women,50M Freestyle,Bronze
1988,Seoul,Aquatics,Swimming,"STERKEL, Gillian Ann",USA,Women,50M Freestyle,Bronze
1988,Seoul,Aquatics,Swimming,"OTTO, Kristin",GDR,Women,50M Freestyle,Gold
1988,Seoul,Aquatics,Swimming,"YANG, Wenyi",CHN,Women,50M Freestyle,Silver
1988,Seoul,Aquatics,Swimming,"MCDONALD, Julie",AUS,Women,800M Freestyle,Bronze
1988,Seoul,Aquatics,Swimming,"EVANS, Janet",USA,Women,800M Freestyle,Gold
1988,Seoul,Aquatics,Swimming,"STRAUSS, Astrid",GDR,Women,800M Freestyle,Silver
1988,Seoul,Aquatics,Synchronized S.,"KOTANI, Mikako",JPN,Women,Duet,Bronze
1988,Seoul,Aquatics,Synchronized S.,"TANAKA, Miyako",JPN,Women,Duet,Bronze
1988,Seoul,Aquatics,Synchronized S.,"CAMERON, Michelle",CAN,Women,Duet,Gold
1988,Seoul,Aquatics,Synchronized S.,"WALDO, Carolyn",CAN,Women,Duet,Gold
1988,Seoul,Aquatics,Synchronized S.,"JOSEPHSON, Karen",USA,Women,Duet,Silver
1988,Seoul,Aquatics,Synchronized S.,"JOSEPHSON, Sarah",USA,Women,Duet,Silver
1988,Seoul,Aquatics,Synchronized S.,"KOTANI, Mikako",JPN,Women,Solo,Bronze
1988,Seoul,Aquatics,Synchronized S.,"WALDO, Carolyn",CAN,Women,Solo,Gold
1988,Seoul,Aquatics,Synchronized S.,"RUIZ-CONFORTO, Tracie Lehuanani",USA,Women,Solo,Silver
1988,Seoul,Aquatics,Water polo,"APANASSENKO, Dmitri",URS,Men,Water Polo,Bronze
1988,Seoul,Aquatics,Water polo,"BERENDYUGA, Viktor",URS,Men,Water Polo,Bronze
1988,Seoul,Aquatics,Water polo,"GIORGADZE, Mikhail",URS,Men,Water Polo,Bronze
1988,Seoul,Aquatics,Water polo,"GRISHIN, Evgeni",URS,Men,Water Polo,Bronze
1988,Seoul,Aquatics,Water polo,"IVANOV, Mikhail",URS,Men,Water Polo,Bronze
1988,Seoul,Aquatics,Water polo,"KOLOTOV, Aleksandr",URS,Men,Water Polo,Bronze
1988,Seoul,Aquatics,Water polo,"KOTENKO, Sergei",URS,Men,Water Polo,Bronze
1988,Seoul,Aquatics,Water polo,"MARKOCH, Sergei",URS,Men,Water Polo,Bronze
1988,Seoul,Aquatics,Water polo,"MENDYGALIEV, Nurlan",URS,Men,Water Polo,Bronze
1988,Seoul,Aquatics,Water polo,"MSCHVENIERADZE, Georgi",URS,Men,Water Polo,Bronze
1988,Seoul,Aquatics,Water polo,"NAUMOV, Sergey",URS,Men,Water Polo,Bronze
1988,Seoul,Aquatics,Water polo,"SHARONOV, Evgeni",URS,Men,Water Polo,Bronze
1988,Seoul,Aquatics,Water polo,"SMIRNOV, Nikolai",URS,Men,Water Polo,Bronze
1988,Seoul,Aquatics,Water polo,"ANDRIC, Dragan",YUG,Men,Water Polo,Gold
1988,Seoul,Aquatics,Water polo,"BEZMALINOVIC, Mislav",YUG,Men,Water Polo,Gold
1988,Seoul,Aquatics,Water polo,"BUKIC, Perica",YUG,Men,Water Polo,Gold
1988,Seoul,Aquatics,Water polo,"DJUHO, Veselin",YUG,Men,Water Polo,Gold
1988,Seoul,Aquatics,Water polo,"GOCANIN, Igor",YUG,Men,Water Polo,Gold
1988,Seoul,Aquatics,Water polo,"LUSIC, Deni",YUG,Men,Water Polo,Gold
1988,Seoul,Aquatics,Water polo,"MILANOVIC, Igor",YUG,Men,Water Polo,Gold
1988,Seoul,Aquatics,Water polo,"PASKVALIN, Tomislav",YUG,Men,Water Polo,Gold
1988,Seoul,Aquatics,Water polo,"POSINKOVIC, Renco",YUG,Men,Water Polo,Gold
1988,Seoul,Aquatics,Water polo,"RADJENOVIC, Goran",YUG,Men,Water Polo,Gold
1988,Seoul,Aquatics,Water polo,"SIMENC, Dubravko",YUG,Men,Water Polo,Gold
1988,Seoul,Aquatics,Water polo,"SOSTAR, Aleksandar",YUG,Men,Water Polo,Gold
1988,Seoul,Aquatics,Water polo,"VICEVIC, Mirko",YUG,Men,Water Polo,Gold
1988,Seoul,Aquatics,Water polo,"BERGESON, James Hubter",USA,Men,Water Polo,Silver
1988,Seoul,Aquatics,Water polo,"BOYER, Gregory Vartl",USA,Men,Water Polo,Silver
1988,Seoul,Aquatics,Water polo,"CAMPBELL, George Peter",USA,Men,Water Polo,Silver
1988,Seoul,Aquatics,Water polo,"CAMPBELL, Jeff",USA,Men,Water Polo,Silver
1988,Seoul,Aquatics,Water polo,"CAMPBELL, Jodocus David",USA,Men,Water Polo,Silver
1988,Seoul,Aquatics,Water polo,"DUPLANTY, Christopher",USA,Men,Water Polo,Silver
1988,Seoul,Aquatics,Water polo,"EVANS, Michael Scott",USA,Men,Water Polo,Silver
1988,Seoul,Aquatics,Water polo,"KIMBELL, Douglas Burns",USA,Men,Water Polo,Silver
1988,Seoul,Aquatics,Water polo,"KLASS, Edward Craig",USA,Men,Water Polo,Silver
1988,Seoul,Aquatics,Water polo,"MOUCHAWAR, Alan Edward",USA,Men,Water Polo,Silver
1988,Seoul,Aquatics,Water polo,"ROBERTSON, Kevin George",USA,Men,Water Polo,Silver
1988,Seoul,Aquatics,Water polo,"SCHROEDER, Terence Alan",USA,Men,Water Polo,Silver
1988,Seoul,Aquatics,Water polo,"WILSON, Craig Martin",USA,Men,Water Polo,Silver
1988,Seoul,Archery,Archery,"ESHEEV, Vladimir",URS,Men,Individual Fita Round,Bronze
1988,Seoul,Archery,Archery,"BARRS, Jay",USA,Men,Individual Fita Round,Gold
1988,Seoul,Archery,Archery,"PARK, Sung-Soo",KOR,Men,Individual Fita Round,Silver
1988,Seoul,Archery,Archery,"YUN, Young-Sook",KOR,Women,Individual Fita Round,Bronze
1988,Seoul,Archery,Archery,"KIM, Soo-Nyung",KOR,Women,Individual Fita Round,Gold
1988,Seoul,Archery,Archery,"WANG, Hee-Kyung",KOR,Women,Individual Fita Round,Silver
1988,Seoul,Archery,Archery,"HALLARD, Steven",GBR,Men,Teams Fita Round,Bronze
1988,Seoul,Archery,Archery,"PRIESTMAN, Richard John",GBR,Men,Teams Fita Round,Bronze
1988,Seoul,Archery,Archery,"WATSON, Leroy",GBR,Men,Teams Fita Round,Bronze
1988,Seoul,Archery,Archery,"CHUN, In-Soo",KOR,Men,Teams Fita Round,Gold
1988,Seoul,Archery,Archery,"LEE, Han-Sup",KOR,Men,Teams Fita Round,Gold
1988,Seoul,Archery,Archery,"PARK, Sung-Soo",KOR,Men,Teams Fita Round,Gold
1988,Seoul,Archery,Archery,"BARRS, Jay",USA,Men,Teams Fita Round,Silver
1988,Seoul,Archery,Archery,"MCKINNEY, Richard Lee",USA,Men,Teams Fita Round,Silver
1988,Seoul,Archery,Archery,"PACE, Darrell Owen",USA,Men,Teams Fita Round,Silver
1988,Seoul,Archery,Archery,"OCHS, Deborah Lynn",USA,Women,Teams Fita Round,Bronze
1988,Seoul,Archery,Archery,"PARKER, Denise",USA,Women,Teams Fita Round,Bronze
1988,Seoul,Archery,Archery,"SKILLMAN, Melanie Soltysik",USA,Women,Teams Fita Round,Bronze
1988,Seoul,Archery,Archery,"KIM, Soo-Nyung",KOR,Women,Teams Fita Round,Gold
1988,Seoul,Archery,Archery,"WANG, Hee-Kyung",KOR,Women,Teams Fita Round,Gold
1988,Seoul,Archery,Archery,"YUN, Young-Sook",KOR,Women,Teams Fita Round,Gold
1988,Seoul,Archery,Archery,"HANDAYANI, Lilies",INA,Women,Teams Fita Round,Silver
1988,Seoul,Archery,Archery,"SAIMAN, Nurfitriyana",INA,Women,Teams Fita Round,Silver
1988,Seoul,Archery,Archery,"WARDHANI, Kusuma",INA,Women,Teams Fita Round,Silver
1988,Seoul,Athletics,Athletics,"KIMELI, Kipkemboi",KEN,Men,10000M,Bronze
1988,Seoul,Athletics,Athletics,"BOUTAYEB, Moulay Brahim",MAR,Men,10000M,Gold
1988,Seoul,Athletics,Athletics,"ANTIBO, Salvatore",ITA,Men,10000M,Silver
1988,Seoul,Athletics,Athletics,"ZHUPEEVA, Elena",URS,Women,10000M,Bronze
1988,Seoul,Athletics,Athletics,"BONDARENKO, Olga",URS,Women,10000M,Gold
1988,Seoul,Athletics,Athletics,"MCCOLGAN-LYNCH, Elizabeth",GBR,Women,10000M,Silver
1988,Seoul,Athletics,Athletics,"SMITH, Calvin",USA,Men,100M,Bronze
1988,Seoul,Athletics,Athletics,"LEWIS, Carl",USA,Men,100M,Gold
1988,Seoul,Athletics,Athletics,"CHRISTIE, Linford",GBR,Men,100M,Silver
1988,Seoul,Athletics,Athletics,"DRECHSLER, Heike",GDR,Women,100M,Bronze
1988,Seoul,Athletics,Athletics,"GRIFFITH-JOYNER, Florence",USA,Women,100M,Gold
1988,Seoul,Athletics,Athletics,"ASHFORD, Evelyn",USA,Women,100M,Silver
1988,Seoul,Athletics,Athletics,"ZACZKIEWICZ-REIDICK, Claudia",FRG,Women,100M Hurdles,Bronze
1988,Seoul,Athletics,Athletics,"DONKOVA, Yordanka",BUL,Women,100M Hurdles,Gold
1988,Seoul,Athletics,Athletics,"SIEBERT, Gloria",GDR,Women,100M Hurdles,Silver
1988,Seoul,Athletics,Athletics,"CAMPBELL, Anthony Eugene",USA,Men,110M Hurdles,Bronze
1988,Seoul,Athletics,Athletics,"KINGDOM, Roger",USA,Men,110M Hurdles,Gold
1988,Seoul,Athletics,Athletics,"JACKSON, Colin",GBR,Men,110M Hurdles,Silver
1988,Seoul,Athletics,Athletics,"HEROLD, Jens-Peter",GDR,Men,1500M,Bronze
1988,Seoul,Athletics,Athletics,"RONO, Peter",KEN,Men,1500M,Gold
1988,Seoul,Athletics,Athletics,"ELLIOTT, Peter",GBR,Men,1500M,Silver
1988,Seoul,Athletics,Athletics,"SAMOLENKO-DOROVSKIKH, Tatyana",URS,Women,1500M,Bronze
1988,Seoul,Athletics,Athletics,"IVAN, Paula",ROU,Women,1500M,Gold
1988,Seoul,Athletics,Athletics,"BAIKAUSKAITE, Lailute",URS,Women,1500M,Silver
1988,Seoul,Athletics,Athletics,"DA SILVA, Robson",BRA,Men,200M,Bronze
1988,Seoul,Athletics,Athletics,"DELOACH, Joseph Nathaniel Jr.",USA,Men,200M,Gold
1988,Seoul,Athletics,Athletics,"LEWIS, Carl",USA,Men,200M,Silver
1988,Seoul,Athletics,Athletics,"DRECHSLER, Heike",GDR,Women,200M,Bronze
1988,Seoul,Athletics,Athletics,"GRIFFITH-JOYNER, Florence",USA,Women,200M,Gold
1988,Seoul,Athletics,Athletics,"JACKSON SMALL, Grace",JAM,Women,200M,Silver
1988,Seoul,Athletics,Athletics,"DAMILANO, Maurizio",ITA,Men,20KM Walk,Bronze
1988,Seoul,Athletics,Athletics,"PRIBILINEC, Jozef",TCH,Men,20KM Walk,Gold
1988,Seoul,Athletics,Athletics,"WEIGEL, Ronald",GDR,Men,20KM Walk,Silver
1988,Seoul,Athletics,Athletics,"MURRAY, Yvonne",GBR,Women,3000M,Bronze
1988,Seoul,Athletics,Athletics,"SAMOLENKO-DOROVSKIKH, Tatyana",URS,Women,3000M,Gold
1988,Seoul,Athletics,Athletics,"IVAN, Paula",ROU,Women,3000M,Silver
1988,Seoul,Athletics,Athletics,"ROWLAND, Mark Robert",GBR,Men,3000M Steeplechase,Bronze
1988,Seoul,Athletics,Athletics,"KARIUKI, Julius",KEN,Men,3000M Steeplechase,Gold
1988,Seoul,Athletics,Athletics,"KOECH, Peter",KEN,Men,3000M Steeplechase,Silver
1988,Seoul,Athletics,Athletics,"EVERETT, Daniel",USA,Men,400M,Bronze
1988,Seoul,Athletics,Athletics,"LEWIS, Steve",USA,Men,400M,Gold
1988,Seoul,Athletics,Athletics,"REYNOLDS, Harry Butch .",USA,Men,400M,Silver
1988,Seoul,Athletics,Athletics,"NAZAROVA, Olga",URS,Women,400M,Bronze
1988,Seoul,Athletics,Athletics,"BRYZGINA, Olga",URS,Women,400M,Gold
1988,Seoul,Athletics,Athletics,"MÜLLER, Petra",GDR,Women,400M,Silver
