Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
2008,Beijing,Aquatics,Diving,"GALPERIN, Gleb",RUS,Men,10M Platform,Bronze
2008,Beijing,Aquatics,Diving,"MITCHAM, Matthew",AUS,Men,10M Platform,Gold
2008,Beijing,Aquatics,Diving,"ZHOU, Luxin",CHN,Men,10M Platform,Silver
2008,Beijing,Aquatics,Diving,"WANG, Xin",CHN,Women,10M Platform,Bronze
2008,Beijing,Aquatics,Diving,"CHEN, Ruolin",CHN,Women,10M Platform,Gold
2008,Beijing,Aquatics,Diving,"HEYMANS, Emilie",CAN,Women,10M Platform,Silver
2008,Beijing,Aquatics,Diving,"QIN, Kai",CHN,Men,3M Springboard,Bronze
2008,Beijing,Aquatics,Diving,"HE, Chong",CHN,Men,3M Springboard,Gold
2008,Beijing,Aquatics,Diving,"DESPATIE, Alexandre",CAN,Men,3M Springboard,Silver
2008,Beijing,Aquatics,Diving,"WU, Minxia",CHN,Women,3M Springboard,Bronze
2008,Beijing,Aquatics,Diving,"GUO, Jingjing",CHN,Women,3M Springboard,Gold
2008,Beijing,Aquatics,Diving,"PAKHALINA, Julia",RUS,Women,3M Springboard,Silver
2008,Beijing,Aquatics,Diving,"DOBROSKOK, Dmitriy",RUS,Men,Synchronized Diving 10M Platform,Bronze
2008,Beijing,Aquatics,Diving,"GALPERIN, Gleb",RUS,Men,Synchronized Diving 10M Platform,Bronze
2008,Beijing,Aquatics,Diving,"HUO, Liang",CHN,Men,Synchronized Diving 10M Platform,Gold
2008,Beijing,Aquatics,Diving,"LIN, Yue",CHN,Men,Synchronized Diving 10M Platform,Gold
2008,Beijing,Aquatics,Diving,"HAUSDING, Patrick",GER,Men,Synchronized Diving 10M Platform,Silver
2008,Beijing,Aquatics,Diving,"KLEIN, Sascha",GER,Men,Synchronized Diving 10M Platform,Silver
2008,Beijing,Aquatics,Diving,"ESPINOSA, Paola",MEX,Women,Synchronized Diving 10M Platform,Bronze
2008,Beijing,Aquatics,Diving,"ORTIZ, Tatiana",MEX,Women,Synchronized Diving 10M Platform,Bronze
2008,Beijing,Aquatics,Diving,"CHEN, Ruolin",CHN,Women,Synchronized Diving 10M Platform,Gold
2008,Beijing,Aquatics,Diving,"WANG, Xin",CHN,Women,Synchronized Diving 10M Platform,Gold
2008,Beijing,Aquatics,Diving,"COLE, Briony",AUS,Women,Synchronized Diving 10M Platform,Silver
2008,Beijing,Aquatics,Diving,"WU, Melissa",AUS,Women,Synchronized Diving 10M Platform,Silver
2008,Beijing,Aquatics,Diving,"KVASHA, Illya",UKR,Men,Synchronized Diving 3M Springboard,Bronze
2008,Beijing,Aquatics,Diving,"PRYGOROV, Oleksiy",UKR,Men,Synchronized Diving 3M Springboard,Bronze
2008,Beijing,Aquatics,Diving,"QIN, Kai",CHN,Men,Synchronized Diving 3M Springboard,Gold
2008,Beijing,Aquatics,Diving,"WANG, Feng",CHN,Men,Synchronized Diving 3M Springboard,Gold
2008,Beijing,Aquatics,Diving,"KUNAKOV, Yuriy",RUS,Men,Synchronized Diving 3M Springboard,Silver
2008,Beijing,Aquatics,Diving,"SAUTIN, Dmitry",RUS,Men,Synchronized Diving 3M Springboard,Silver
2008,Beijing,Aquatics,Diving,"FISCHER, Heike",GER,Women,Synchronized Diving 3M Springboard,Bronze
2008,Beijing,Aquatics,Diving,"KOTZIAN, Ditte",GER,Women,Synchronized Diving 3M Springboard,Bronze
2008,Beijing,Aquatics,Diving,"GUO, Jingjing",CHN,Women,Synchronized Diving 3M Springboard,Gold
2008,Beijing,Aquatics,Diving,"WU, Minxia",CHN,Women,Synchronized Diving 3M Springboard,Gold
2008,Beijing,Aquatics,Diving,"PAKHALINA, Julia",RUS,Women,Synchronized Diving 3M Springboard,Silver
2008,Beijing,Aquatics,Diving,"POZDNYAKOVA, Anastasia",RUS,Women,Synchronized Diving 3M Springboard,Silver
2008,Beijing,Aquatics,Swimming,"STOECKEL, Hayden",AUS,Men,100M Backstroke,Bronze
2008,Beijing,Aquatics,Swimming,"VYATCHANIN, Arkady",RUS,Men,100M Backstroke,Bronze
2008,Beijing,Aquatics,Swimming,"PEIRSOL, Aaron",USA,Men,100M Backstroke,Gold
2008,Beijing,Aquatics,Swimming,"GREVERS, Matt",USA,Men,100M Backstroke,Silver
2008,Beijing,Aquatics,Swimming,"HOELZER, Margaret",USA,Women,100M Backstroke,Bronze
2008,Beijing,Aquatics,Swimming,"COUGHLIN, Natalie",USA,Women,100M Backstroke,Gold
2008,Beijing,Aquatics,Swimming,"COVENTRY, Kirsty",ZIM,Women,100M Backstroke,Silver
2008,Beijing,Aquatics,Swimming,"DUBOSCQ, Hugues",FRA,Men,100M Breaststroke,Bronze
2008,Beijing,Aquatics,Swimming,"KITAJIMA, Kosuke",JPN,Men,100M Breaststroke,Gold
2008,Beijing,Aquatics,Swimming,"OEN, Alexander Dale",NOR,Men,100M Breaststroke,Silver
2008,Beijing,Aquatics,Swimming,"JUKIC, Mirna",AUT,Women,100M Breaststroke,Bronze
2008,Beijing,Aquatics,Swimming,"JONES, Leisel",AUS,Women,100M Breaststroke,Gold
2008,Beijing,Aquatics,Swimming,"SONI, Rebecca",USA,Women,100M Breaststroke,Silver
2008,Beijing,Aquatics,Swimming,"LAUTERSTEIN, Andrew",AUS,Men,100M Butterfly,Bronze
2008,Beijing,Aquatics,Swimming,"PHELPS, Michael",USA,Men,100M Butterfly,Gold
2008,Beijing,Aquatics,Swimming,"CAVIC, Milorad",SRB,Men,100M Butterfly,Silver
2008,Beijing,Aquatics,Swimming,"SCHIPPER, Jessicah",AUS,Women,100M Butterfly,Bronze
2008,Beijing,Aquatics,Swimming,"TRICKETT, Lisbeth",AUS,Women,100M Butterfly,Gold
2008,Beijing,Aquatics,Swimming,"MAGNUSON, Christine",USA,Women,100M Butterfly,Silver
2008,Beijing,Aquatics,Swimming,"CIELO FILHO, Cesar",BRA,Men,100M Freestyle,Bronze
2008,Beijing,Aquatics,Swimming,"LEZAK, Jason",USA,Men,100M Freestyle,Bronze
2008,Beijing,Aquatics,Swimming,"BERNARD, Alain",FRA,Men,100M Freestyle,Gold
2008,Beijing,Aquatics,Swimming,"SULLIVAN, Eamon",AUS,Men,100M Freestyle,Silver
2008,Beijing,Aquatics,Swimming,"COUGHLIN, Natalie",USA,Women,100M Freestyle,Bronze
2008,Beijing,Aquatics,Swimming,"STEFFEN, Britta",GER,Women,100M Freestyle,Gold
2008,Beijing,Aquatics,Swimming,"TRICKETT, Lisbeth",AUS,Women,100M Freestyle,Silver
2008,Beijing,Aquatics,Swimming,"COCHRANE, Ryan",CAN,Men,1500M Freestyle,Bronze
2008,Beijing,Aquatics,Swimming,"MELLOULI, Oussama",TUN,Men,1500M Freestyle,Gold
2008,Beijing,Aquatics,Swimming,"HACKETT, Grant",AUS,Men,1500M Freestyle,Silver
2008,Beijing,Aquatics,Swimming,"VYATCHANIN, Arkady",RUS,Men,200M Backstroke,Bronze
2008,Beijing,Aquatics,Swimming,"LOCHTE, Ryan",USA,Men,200M Backstroke,Gold
2008,Beijing,Aquatics,Swimming,"PEIRSOL, Aaron",USA,Men,200M Backstroke,Silver
2008,Beijing,Aquatics,Swimming,"NAKAMURA, Reiko",JPN,Women,200M Backstroke,Bronze
2008,Beijing,Aquatics,Swimming,"COVENTRY, Kirsty",ZIM,Women,200M Backstroke,Gold
2008,Beijing,Aquatics,Swimming,"HOELZER, Margaret",USA,Women,200M Backstroke,Silver
2008,Beijing,Aquatics,Swimming,"DUBOSCQ, Hugues",FRA,Men,200M Breaststroke,Bronze
2008,Beijing,Aquatics,Swimming,"KITAJIMA, Kosuke",JPN,Men,200M Breaststroke,Gold
2008,Beijing,Aquatics,Swimming,"RICKARD, Brenton",AUS,Men,200M Breaststroke,Silver
2008,Beijing,Aquatics,Swimming,"NORDENSTAM, Sara",NOR,Women,200M Breaststroke,Bronze
2008,Beijing,Aquatics,Swimming,"SONI, Rebecca",USA,Women,200M Breaststroke,Gold
2008,Beijing,Aquatics,Swimming,"JONES, Leisel",AUS,Women,200M Breaststroke,Silver
2008,Beijing,Aquatics,Swimming,"MATSUDA, Takeshi",JPN,Men,200M Butterfly,Bronze
2008,Beijing,Aquatics,Swimming,"PHELPS, Michael",USA,Men,200M Butterfly,Gold
2008,Beijing,Aquatics,Swimming,"CSEH, Laszlo",HUN,Men,200M Butterfly,Silver
2008,Beijing,Aquatics,Swimming,"SCHIPPER, Jessicah",AUS,Women,200M Butterfly,Bronze
2008,Beijing,Aquatics,Swimming,"LIU, Zige",CHN,Women,200M Butterfly,Gold
2008,Beijing,Aquatics,Swimming,"JIAO, Liuyang",CHN,Women,200M Butterfly,Silver
2008,Beijing,Aquatics,Swimming,"VANDERKAAY, Peter",USA,Men,200M Freestyle,Bronze
2008,Beijing,Aquatics,Swimming,"PHELPS, Michael",USA,Men,200M Freestyle,Gold
2008,Beijing,Aquatics,Swimming,"PARK, Taehwan",KOR,Men,200M Freestyle,Silver
2008,Beijing,Aquatics,Swimming,"PANG, Jiaying",CHN,Women,200M Freestyle,Bronze
2008,Beijing,Aquatics,Swimming,"PELLEGRINI, Federica",ITA,Women,200M Freestyle,Gold
2008,Beijing,Aquatics,Swimming,"ISAKOVIC, Sara",SLO,Women,200M Freestyle,Silver
2008,Beijing,Aquatics,Swimming,"LOCHTE, Ryan",USA,Men,200M Individual Medley,Bronze
2008,Beijing,Aquatics,Swimming,"PHELPS, Michael",USA,Men,200M Individual Medley,Gold
2008,Beijing,Aquatics,Swimming,"CSEH, Laszlo",HUN,Men,200M Individual Medley,Silver
2008,Beijing,Aquatics,Swimming,"COUGHLIN, Natalie",USA,Women,200M Individual Medley,Bronze
2008,Beijing,Aquatics,Swimming,"RICE, Stephanie",AUS,Women,200M Individual Medley,Gold
2008,Beijing,Aquatics,Swimming,"COVENTRY, Kirsty",ZIM,Women,200M Individual Medley,Silver
2008,Beijing,Aquatics,Swimming,"JENSEN, Larsen",USA,Men,400M Freestyle,Bronze
2008,Beijing,Aquatics,Swimming,"PARK, Taehwan",KOR,Men,400M Freestyle,Gold
2008,Beijing,Aquatics,Swimming,"ZHANG, Lin",CHN,Men,400M Freestyle,Silver
2008,Beijing,Aquatics,Swimming,"JACKSON, Joanne",GBR,Women,400M Freestyle,Bronze
2008,Beijing,Aquatics,Swimming,"ADLINGTON, Rebecca",GBR,Women,400M Freestyle,Gold
2008,Beijing,Aquatics,Swimming,"HOFF, Katie",USA,Women,400M Freestyle,Silver
2008,Beijing,Aquatics,Swimming,"LOCHTE, Ryan",USA,Men,400M Individual Medley,Bronze
2008,Beijing,Aquatics,Swimming,"PHELPS, Michael",USA,Men,400M Individual Medley,Gold
2008,Beijing,Aquatics,Swimming,"CSEH, Laszlo",HUN,Men,400M Individual Medley,Silver
2008,Beijing,Aquatics,Swimming,"HOFF, Katie",USA,Women,400M Individual Medley,Bronze
